"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL2397139";"";"0";"425.57";"0";"4.00";"14";"CNC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)NC34CC5CC(CC(C5)C3)C4)CC2)cc1";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"21.86";"0.41";"5.30";"11.71";"True";"CHEMBL2399731";"Inhibition of human recombinant soluble epoxide hydrolase assessed as cyano(6-methoxy-naphthalen-2-yl)methyl trans-[(3-phenyloxyran-2-yl)methyl] carbonate conversion to 6-methoxy-2-naphthaldehyde preincubated for 5 mins prior to substrate addition by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2396585";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL1539296";"";"0";"284.40";"0";"3.45";"27";"O=C(NCc1ccccc1)NC12CC3CC(CC(C3)C1)C2";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"27.41";"0.51";"4.35";"18.95";"False";"CHEMBL3107383";"Inhibition of recombinant human sEH expressed in Sf9 cells using CMNPC as substrate assessed as release of 6-methoxy-2-naphthaldehyde preincubated for 10 mins before substrate addition measured after 10 mins by fluorometer analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3102813";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"CHEMBL3308860"
"CHEMBL184238";"URB-597";"1";"338.41";"0";"3.87";"URB597";"NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1";"TDI";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL4187627";"Time dependent inhibition of human recombinant soluble epoxide hydrolase expressed in baculovirus-infected High Five cells S9 fraction pre-incubated for 10 to 70 mins before CMNPC substrate addition by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184221";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None"
"CHEMBL1803092";"";"0";"354.49";"0";"3.17";"29";"CNC(=O)C(=O)NC/C=C\CCCCCCCCCCCCC(=O)O";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL1804588";"Inhibition of soluble epoxide hydrolase at 5 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1799995";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None"
"CHEMBL4280282";"";"0";"596.11";"2";"6.04";"5";"COc1cc(C(=O)NS(=O)(=O)c2cccc(Cl)c2)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"8.65";"0.17";"-0.89";"4.45";"False";"CHEMBL4256761";"Inhibition of recombinant human sEH using PHOME as substrate preincubated for 30 mins followed by substrate addition and measured after 30 mins by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251751";"1";"Scientific Literature";"J Med Chem";"2018";"None"
"CHEMBL1933668";"";"0";"439.43";"0";"4.29";"14-51";"O=C(NC1CCCCCC1)C1CCN(S(=O)(=O)c2cc(Cl)sc2Cl)CC1";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"17.47";"0.40";"3.39";"11.55";"False";"CHEMBL1936453";"Inhibition of human soluble epoxide hydrolase using CMNPC as substrate after 5 mins by fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1932975";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None"
"CHEMBL2313184";"";"0";"446.53";"0";"3.08";"7-46";"COc1cc2c(cc1NC(=O)C1CCN(S(=O)(=O)c3ccc(C)cc3C)CC1)OCO2";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"10.13";"0.20";"1.44";"4.80";"False";"CHEMBL2318866";"Inhibition of human sEH assessed as 6-methoxy-2-naphthaldehyde generation preincubated for 10 before addition of cyano(2-methyl-oxynaphthalen-6-yl)methyl trans-(3-phenyloxyran-2-yl) methyl carbonate by fluorescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311251";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2313193";"";"0";"388.49";"0";"3.05";"7-10";"Cc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc(O)cc3)CC2)c(C)c1";"IC50";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"24.19";"0.48";"6.35";"10.84";"False";"CHEMBL2318866";"Inhibition of human sEH assessed as 6-methoxy-2-naphthaldehyde generation preincubated for 10 before addition of cyano(2-methyl-oxynaphthalen-6-yl)methyl trans-(3-phenyloxyran-2-yl) methyl carbonate by fluorescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311251";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2313189";"";"0";"430.61";"0";"3.79";"7-6";"Cc1ccc(S(=O)(=O)N2CCC(C(=O)NC34CC5CC(CC(C5)C3)C4)CC2)c(C)c1";"IC50";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"20.37";"0.40";"4.98";"13.19";"False";"CHEMBL2318866";"Inhibition of human sEH assessed as 6-methoxy-2-naphthaldehyde generation preincubated for 10 before addition of cyano(2-methyl-oxynaphthalen-6-yl)methyl trans-(3-phenyloxyran-2-yl) methyl carbonate by fluorescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311251";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL215387";"";"0";"392.58";"1";"5.24";"AUDA";"O=C(O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2";"IC50";"'='";"107000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3768766";"Inhibition of human recombinant sEH using PHOME as substrate preincubated for 30 mins followed by substrate addition measured for 30 mins by fluorescence-based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763124";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None"
"CHEMBL3764333";"";"0";"347.30";"0";"2.82";"27";"O=C(NCc1ccccc1C(F)(F)F)c1ccc(-c2nnn[nH]2)cc1";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"15.26";"0.29";"2.48";"6.34";"False";"CHEMBL3768766";"Inhibition of human recombinant sEH using PHOME as substrate preincubated for 30 mins followed by substrate addition measured for 30 mins by fluorescence-based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763124";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None"
"CHEMBL3764393";"";"0";"405.42";"0";"4.99";"1a";"CCOC(=O)/C(=C/c1ccc(C(=O)NCc2ccccc2C(F)(F)F)cc1)CC";"IC50";"'='";"63.0";"nM";"7.20";"";"";"UO_0000065";"17.76";"0.34";"2.21";"13.00";"False";"CHEMBL3768766";"Inhibition of human recombinant sEH using PHOME as substrate preincubated for 30 mins followed by substrate addition measured for 30 mins by fluorescence-based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763124";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None"
"CHEMBL3765141";"";"0";"379.38";"0";"4.29";"1c";"CCC(Cc1ccc(C(=O)NCc2ccccc2C(F)(F)F)cc1)C(=O)O";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"15.28";"0.29";"1.51";"8.73";"False";"CHEMBL3768766";"Inhibition of human recombinant sEH using PHOME as substrate preincubated for 30 mins followed by substrate addition measured for 30 mins by fluorescence-based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763124";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None"
"CHEMBL3763549";"";"0";"373.88";"0";"4.40";"4b";"CCOC(=O)C(CC)Cc1ccc(C(=O)NCc2ccccc2Cl)cc1";"IC50";"'='";"3800.0";"nM";"5.42";"";"";"UO_0000065";"14.50";"0.28";"1.02";"9.78";"False";"CHEMBL3768766";"Inhibition of human recombinant sEH using PHOME as substrate preincubated for 30 mins followed by substrate addition measured for 30 mins by fluorescence-based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763124";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None"
"CHEMBL3401634";"";"0";"484.60";"1";"5.21";"14";"O=C(O)CCc1ccc(OC2CCN(C(=O)N[C@H]3[C@H](c4ccccc4)[C@@H]3c3ccccc3)CC2)cc1";"IC50";"'='";"2.3";"nM";"8.64";"";"";"UO_0000065";"17.83";"0.33";"3.43";"10.95";"False";"CHEMBL3406976";"Inhibition of recombinant human soluble epoxide hydrolase assessed as increase in fluorescence intensity by fluorescence plate reader";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400076";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None"
"CHEMBL2397146";"";"0";"470.88";"0";"4.63";"9";"CNC(=O)c1ccc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)CC2)cn1";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"19.75";"0.40";"4.67";"10.07";"True";"CHEMBL2399731";"Inhibition of human recombinant soluble epoxide hydrolase assessed as cyano(6-methoxy-naphthalen-2-yl)methyl trans-[(3-phenyloxyran-2-yl)methyl] carbonate conversion to 6-methoxy-2-naphthaldehyde preincubated for 5 mins prior to substrate addition by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2396585";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2425011";"";"0";"404.54";"0";"2.88";"9c";"Cc1cc(C2CCN(C(=O)NC(C)C)CC2)n(-c2ccc(S(C)(=O)=O)cc2)n1";"IC50";"'='";"13607.0";"nM";"4.87";"";"";"UO_0000065";"12.03";"0.24";"1.99";"5.77";"False";"CHEMBL2427204";"Inhibition of human recombinant soluble epoxide hydrolase using (3-phenyl-oxiranyl)-acetic acid cyano-(6-methoxy-naphtalen-2-yl)-methyl ester as substrate incubated for 15 mins prior to substrate addition by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424549";"1";"Scientific Literature";"Med Chem Res";"2013";"None"
"CHEMBL2425007";"";"0";"453.57";"0";"3.55";"8h";"Cc1ccc(NC(=O)N2CCC(c3cc(C)nn3-c3ccc(S(N)(=O)=O)cc3)CC2)cc1";"IC50";"'='";"224.0";"nM";"6.65";"";"";"UO_0000065";"14.66";"0.28";"3.10";"6.03";"False";"CHEMBL2427204";"Inhibition of human recombinant soluble epoxide hydrolase using (3-phenyl-oxiranyl)-acetic acid cyano-(6-methoxy-naphtalen-2-yl)-methyl ester as substrate incubated for 15 mins prior to substrate addition by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424549";"1";"Scientific Literature";"Med Chem Res";"2013";"None"
"CHEMBL2392721";"";"0";"291.42";"0";"3.54";"33";"Cc1csc(NC(=O)NC23CC4CC(CC(C4)C2)C3)n1";"IC50";"'='";"485.0";"nM";"6.31";"";"";"UO_0000065";"21.67";"0.43";"2.77";"11.69";"False";"CHEMBL2394377";"Inhibition of recombinant human soluble epoxide hydrolase using CMNPC as substrate preincubated for 5 mins before substrate addition measured after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390858";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None"
"CHEMBL2392762";"";"0";"309.80";"0";"3.73";"29";"Cc1noc(NC(=O)NC23CC4CC(CC(C4)C2)C3)c1Cl";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"30.02";"0.60";"5.57";"13.85";"False";"CHEMBL2394377";"Inhibition of recombinant human soluble epoxide hydrolase using CMNPC as substrate preincubated for 5 mins before substrate addition measured after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390858";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None"
"CHEMBL2392707";"";"0";"354.46";"0";"2.06";"19";"CNc1nc(C)nc(N2CCC(C(=O)NCc3ccccc3C)CC2)n1";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"18.90";"0.35";"4.64";"8.07";"False";"CHEMBL2393704";"Inhibition of human soluble epoxide hydrolase using PHOME as substrate assessed as formation of 6-methoxy-2-naphthaldehyde incubated for 10 mins prior to substrate addition measured with in 30 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390902";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL1257877";"";"0";"317.43";"0";"3.33";"BDBM50327857";"CCC(=O)N1CCC(NC(=O)Nc2ccc(C(C)C)cc2)CC1";"IC50";"'='";"2.8";"nM";"8.55";"";"377017";"UO_0000065";"26.94";"0.51";"5.22";"13.92";"False";"CHEMBL3888169";"Fluorescent Based Assay: IC50 values were determined using a sensitive fluorescent based assay (Anal. Biochem. 2005, 343, 66-75). Cyano(2-methoxynaphthalen-6-yl)methyl trans-(3-phenyl-oxyran-2-yl)methyl carbonate (CMNPC) was used as the fluorescent substrate. Human sEH (1 nM) or murine sEH (1 nM) was incubated with the inhibitor for 5 min in pH 7.0 Bis-Tris/HCl buffer (25 mM) containing 0.1 mg/mL of BSA at 30° C. prior to substrate introduction ([S]=5 μM). Activity was determined by monitoring the appearance of 6-methoxy-2-naphthaldehyde over 10 minutes by fluorescence detection with an excitation wavelength of 330 nm and an emission wavelength of 465 nm.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886192";"37";"BindingDB Database";"";"2016";"None"
"CHEMBL1258105";"";"0";"360.46";"0";"2.05";"BDBM50327836";"CCC(=O)N1CCC(NC(=O)Nc2ccc(N3CCOCC3)cc2)CC1";"IC50";"'='";"2000.0";"nM";"5.70";"";"377022";"UO_0000065";"15.81";"0.30";"3.65";"7.71";"False";"CHEMBL3888169";"Fluorescent Based Assay: IC50 values were determined using a sensitive fluorescent based assay (Anal. Biochem. 2005, 343, 66-75). Cyano(2-methoxynaphthalen-6-yl)methyl trans-(3-phenyl-oxyran-2-yl)methyl carbonate (CMNPC) was used as the fluorescent substrate. Human sEH (1 nM) or murine sEH (1 nM) was incubated with the inhibitor for 5 min in pH 7.0 Bis-Tris/HCl buffer (25 mM) containing 0.1 mg/mL of BSA at 30° C. prior to substrate introduction ([S]=5 μM). Activity was determined by monitoring the appearance of 6-methoxy-2-naphthaldehyde over 10 minutes by fluorescence detection with an excitation wavelength of 330 nm and an emission wavelength of 465 nm.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886192";"37";"BindingDB Database";"";"2016";"None"
"CHEMBL1258107";"";"0";"333.39";"0";"2.00";"BDBM50327831";"CCC(=O)N1CCC(NC(=O)Nc2ccc(C(=O)OC)cc2)CC1";"IC50";"'='";"140.0";"nM";"6.85";"";"377024";"UO_0000065";"20.56";"0.39";"4.85";"7.81";"False";"CHEMBL3888169";"Fluorescent Based Assay: IC50 values were determined using a sensitive fluorescent based assay (Anal. Biochem. 2005, 343, 66-75). Cyano(2-methoxynaphthalen-6-yl)methyl trans-(3-phenyl-oxyran-2-yl)methyl carbonate (CMNPC) was used as the fluorescent substrate. Human sEH (1 nM) or murine sEH (1 nM) was incubated with the inhibitor for 5 min in pH 7.0 Bis-Tris/HCl buffer (25 mM) containing 0.1 mg/mL of BSA at 30° C. prior to substrate introduction ([S]=5 μM). Activity was determined by monitoring the appearance of 6-methoxy-2-naphthaldehyde over 10 minutes by fluorescence detection with an excitation wavelength of 330 nm and an emission wavelength of 465 nm.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886192";"37";"BindingDB Database";"";"2016";"None"
"CHEMBL2070327";"";"0";"364.53";"0";"4.16";"5";"CCCCC(C)OC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"23.04";"0.44";"4.24";"12.45";"False";"CHEMBL2071799";"Inhibition of human soluble epoxide hydrolase pre-incubated for 5 mins at 30 degC before CMNPC fluorescent substrate addition by fluorimetric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069299";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None"
"CHEMBL2348406";"";"0";"437.45";"0";"3.64";"3f";"CC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)Oc1cccc2oc(=O)[nH]c12";"Inhibition";"'='";"79.58";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2353533";"Inhibition of recombinant human sEH expressed in Escherichia coli assessed as inhibition of substrate PHOME hydrolysis to 6-methoxy-2-naphthaldehyde at 10 ug/ml after 5 mins by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346634";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2348400";"";"0";"313.26";"0";"-1.70";"6a";"O=c1[nH]c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc2o1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2353534";"Inhibition of recombinant human sEH expressed in Escherichia coli assessed as inhibition of substrate PHOME hydrolysis to 6-methoxy-2-naphthaldehyde after 5 mins by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346634";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2348399";"";"0";"305.31";"0";"2.20";"5j";"Cc1ccc(S(=O)(=O)Oc2cccc3oc(=O)[nH]c23)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2353534";"Inhibition of recombinant human sEH expressed in Escherichia coli assessed as inhibition of substrate PHOME hydrolysis to 6-methoxy-2-naphthaldehyde after 5 mins by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346634";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2348393";"";"0";"325.73";"0";"2.54";"5d";"O=c1[nH]c2c(OS(=O)(=O)c3ccc(Cl)cc3)cccc2o1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2353534";"Inhibition of recombinant human sEH expressed in Escherichia coli assessed as inhibition of substrate PHOME hydrolysis to 6-methoxy-2-naphthaldehyde after 5 mins by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346634";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL2348190";"";"0";"289.67";"0";"2.99";"4d";"O=C(Oc1cccc2oc(=O)[nH]c12)c1ccc(Cl)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2353534";"Inhibition of recombinant human sEH expressed in Escherichia coli assessed as inhibition of substrate PHOME hydrolysis to 6-methoxy-2-naphthaldehyde after 5 mins by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346634";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL249447";"";"0";"516.46";"3";"1.03";"3";"O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1O";"Inhibition";"'='";"81.3";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4010815";"Inhibition of sEH (unknown origin) at 100 uM using PHOME as substrate after 40 mins by fluorescence photometric method relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007474";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None"
"CHEMBL2158540";"";"0";"374.45";"0";"3.04";"15";"O=C(NCCCNc1ncc(-c2ccncc2)c(C2CC2)n1)c1ccccn1";"IC50";"'='";"25000.0";"nM";"4.60";"";"";"UO_0000065";"12.29";"0.22";"1.56";"4.97";"False";"CHEMBL2162306";"Inhibition of sEH using (3-Phenyl-oxiranyl)-acetic acid cyano-(6-methoxy-naphthalen-2-yl)-methyl ester) as substrate incubated for 15 mins prior to substrate addition measured every min for 15 mins by fluorimetric analysis";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157944";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None"
"CHEMBL214943";"";"0";"333.48";"0";"2.66";"BDBM100363";"CCC(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1";"IC50";"'='";"2.8";"nM";"8.55";"";"377005";"UO_0000065";"25.65";"0.49";"5.89";"13.92";"False";"CHEMBL3888169";"Fluorescent Based Assay: IC50 values were determined using a sensitive fluorescent based assay (Anal. Biochem. 2005, 343, 66-75). Cyano(2-methoxynaphthalen-6-yl)methyl trans-(3-phenyl-oxyran-2-yl)methyl carbonate (CMNPC) was used as the fluorescent substrate. Human sEH (1 nM) or murine sEH (1 nM) was incubated with the inhibitor for 5 min in pH 7.0 Bis-Tris/HCl buffer (25 mM) containing 0.1 mg/mL of BSA at 30° C. prior to substrate introduction ([S]=5 μM). Activity was determined by monitoring the appearance of 6-methoxy-2-naphthaldehyde over 10 minutes by fluorescence detection with an excitation wavelength of 330 nm and an emission wavelength of 465 nm.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL2409";"Epoxide hydratase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886192";"37";"BindingDB Database";"";"2016";"None"
